interaction_id,customer_id,interaction_date,device_type,page_views,session_duration
7358,CUST_1393,2026-01-13,Desktop,7,169
7359,CUST_1393,2026-01-05,Desktop,12,30
7360,CUST_1393,2025-12-28,Desktop,3,166
7361,CUST_1393,2026-01-02,Desktop,7,554
7362,CUST_1393,2026-01-11,Tablet,5,494
7363,CUST_1394,2026-01-05,Mobile,12,400
7364,CUST_1394,2026-01-03,Desktop,14,463
7365,CUST_1394,2026-01-21,Tablet,3,595
7366,CUST_1394,2026-01-09,Tablet,10,33
7367,CUST_1394,2025-12-27,Mobile,7,528
7368,CUST_1394,2026-01-17,Desktop,7,468
7369,CUST_1395,2026-01-22,Desktop,12,566
7370,CUST_1395,2025-12-30,Tablet,5,352
7371,CUST_1395,2026-01-18,Desktop,12,296
7372,CUST_1395,2026-01-20,Desktop,14,345
7373,CUST_1395,2026-01-01,Tablet,2,431
7374,CUST_1395,2026-01-19,Mobile,4,458
7375,CUST_1396,2026-01-23,Mobile,14,307
7376,CUST_1397,2026-01-04,Tablet,12,359
7377,CUST_1397,2025-12-29,Desktop,11,114
7378,CUST_1397,2025-12-29,Tablet,12,527
7379,CUST_1397,2026-01-10,Tablet,11,367
7380,CUST_1397,2026-01-24,Mobile,12,555
7381,CUST_1397,2026-01-22,Tablet,7,242
7382,CUST_1397,2025-12-26,Tablet,9,234
7383,CUST_1397,2026-01-22,Desktop,3,159
7384,CUST_1398,2026-01-23,Mobile,3,597
7385,CUST_1398,2026-01-22,Tablet,2,403
7386,CUST_1398,2026-01-19,Mobile,7,209
7387,CUST_1398,2025-12-26,Mobile,12,348
7388,CUST_1398,2026-01-21,Desktop,7,509
7389,CUST_1398,2026-01-21,Mobile,8,339
7390,CUST_1398,2026-01-07,Mobile,6,142
7391,CUST_1399,2026-01-07,Tablet,3,148
7392,CUST_1399,2025-12-28,Tablet,11,419
7393,CUST_1399,2025-12-26,Mobile,3,136
7394,CUST_1399,2026-01-11,Desktop,2,454
7395,CUST_1399,2026-01-06,Mobile,6,308
7396,CUST_1399,2025-12-29,Desktop,13,488
7397,CUST_1399,2026-01-04,Desktop,3,91
7398,CUST_1399,2026-01-12,Mobile,12,299
7399,CUST_1400,2026-01-02,Tablet,4,278
7400,CUST_1400,2026-01-01,Desktop,12,325
7401,CUST_1400,2026-01-14,Mobile,2,438
7402,CUST_1400,2026-01-24,Tablet,3,60
7403,CUST_1400,2026-01-24,Mobile,7,117
7404,CUST_1400,2026-01-18,Desktop,7,196
7405,CUST_1400,2025-12-27,Mobile,2,336
7406,CUST_1401,2026-01-23,Tablet,11,228
7407,CUST_1401,2026-01-15,Mobile,13,395
7408,CUST_1401,2026-01-08,Tablet,9,390
7409,CUST_1401,2026-01-10,Desktop,8,220
7410,CUST_1401,2026-01-08,Mobile,13,196
7411,CUST_1401,2025-12-30,Tablet,11,221
7412,CUST_1401,2026-01-01,Desktop,6,249
7413,CUST_1401,2026-01-22,Mobile,14,352
7414,CUST_1402,2026-01-01,Mobile,9,349
7415,CUST_1402,2025-12-27,Mobile,6,273
7416,CUST_1402,2026-01-18,Tablet,13,565
7417,CUST_1402,2026-01-01,Tablet,12,291
7418,CUST_1402,2026-01-11,Mobile,5,253
7419,CUST_1402,2026-01-08,Tablet,9,422
7420,CUST_1402,2026-01-12,Desktop,7,432
7421,CUST_1402,2026-01-14,Tablet,14,67
7422,CUST_1403,2026-01-15,Tablet,4,595
7423,CUST_1403,2026-01-12,Mobile,3,126
7424,CUST_1403,2026-01-19,Desktop,7,503
7425,CUST_1403,2026-01-04,Tablet,14,371
7426,CUST_1403,2025-12-27,Mobile,4,271
7427,CUST_1403,2026-01-22,Tablet,2,75
7428,CUST_1403,2026-01-22,Desktop,4,305
7429,CUST_1404,2026-01-02,Desktop,7,333
7430,CUST_1404,2026-01-21,Tablet,4,361
7431,CUST_1404,2025-12-26,Tablet,5,70
7432,CUST_1404,2026-01-10,Mobile,9,387
7433,CUST_1404,2026-01-10,Tablet,2,335
7434,CUST_1404,2026-01-02,Tablet,2,228
7435,CUST_1404,2026-01-07,Desktop,3,41
7436,CUST_1405,2026-01-20,Desktop,7,252
7437,CUST_1405,2026-01-11,Tablet,13,476
7438,CUST_1405,2026-01-23,Desktop,14,440
7439,CUST_1405,2026-01-06,Tablet,13,453
7440,CUST_1405,2026-01-18,Mobile,14,549
7441,CUST_1405,2025-12-30,Tablet,3,296
7442,CUST_1405,2026-01-12,Mobile,10,165
7443,CUST_1406,2026-01-08,Mobile,2,587
7444,CUST_1406,2026-01-23,Desktop,8,125
7445,CUST_1406,2026-01-11,Tablet,4,412
7446,CUST_1406,2025-12-28,Mobile,4,31
7447,CUST_1406,2026-01-24,Tablet,10,131
7448,CUST_1406,2026-01-16,Desktop,4,195
7449,CUST_1407,2026-01-21,Mobile,5,279
7450,CUST_1407,2026-01-24,Tablet,4,288
7451,CUST_1408,2026-01-11,Desktop,5,41
7452,CUST_1408,2025-12-26,Tablet,14,130
7453,CUST_1408,2026-01-21,Desktop,8,182
7454,CUST_1408,2026-01-11,Desktop,12,323
7455,CUST_1408,2025-12-31,Mobile,3,304
7456,CUST_1408,2025-12-27,Mobile,6,120
7457,CUST_1409,2026-01-08,Tablet,6,204
7458,CUST_1409,2025-12-30,Mobile,13,510
7459,CUST_1409,2026-01-11,Tablet,5,264
7460,CUST_1409,2026-01-19,Desktop,14,356
7461,CUST_1409,2026-01-15,Desktop,7,95
7462,CUST_1409,2025-12-29,Desktop,3,56
7463,CUST_1409,2025-12-26,Mobile,6,344
7464,CUST_1410,2026-01-03,Mobile,2,244
7465,CUST_1410,2026-01-20,Tablet,8,510
7466,CUST_1410,2026-01-06,Mobile,10,180
7467,CUST_1410,2026-01-03,Desktop,13,347
7468,CUST_1410,2026-01-19,Mobile,3,575
7469,CUST_1410,2026-01-23,Desktop,4,258
7470,CUST_1410,2026-01-13,Tablet,3,429
7471,CUST_1410,2025-12-26,Tablet,8,489
7472,CUST_1411,2026-01-15,Tablet,13,378
7473,CUST_1411,2026-01-16,Desktop,8,467
7474,CUST_1411,2026-01-09,Tablet,10,407
7475,CUST_1411,2026-01-03,Desktop,13,432
7476,CUST_1411,2026-01-10,Desktop,5,87
7477,CUST_1411,2026-01-11,Mobile,14,540
7478,CUST_1412,2026-01-06,Mobile,7,267
7479,CUST_1412,2025-12-29,Desktop,6,523
7480,CUST_1412,2026-01-15,Desktop,6,487
7481,CUST_1412,2026-01-14,Tablet,4,258
7482,CUST_1412,2026-01-17,Mobile,8,556
7483,CUST_1412,2026-01-24,Tablet,3,221
7484,CUST_1412,2026-01-09,Tablet,12,112
7485,CUST_1413,2025-12-31,Mobile,11,389
7486,CUST_1413,2026-01-06,Mobile,12,515
7487,CUST_1414,2026-01-13,Tablet,13,258
7488,CUST_1414,2025-12-30,Desktop,5,194
7489,CUST_1414,2026-01-12,Desktop,12,426
7490,CUST_1414,2026-01-05,Mobile,9,286
7491,CUST_1414,2026-01-24,Tablet,4,96
7492,CUST_1414,2026-01-02,Desktop,3,399
7493,CUST_1414,2026-01-12,Tablet,7,313
7494,CUST_1414,2026-01-03,Tablet,13,56
7495,CUST_1415,2026-01-02,Desktop,13,148
7496,CUST_1415,2026-01-09,Desktop,13,343
7497,CUST_1415,2026-01-24,Desktop,6,140
7498,CUST_1415,2026-01-02,Desktop,6,104
7499,CUST_1415,2026-01-08,Mobile,11,412
7500,CUST_1415,2026-01-09,Tablet,9,350
7501,CUST_1415,2026-01-15,Mobile,12,249
7502,CUST_1415,2025-12-26,Desktop,14,49
7503,CUST_1416,2026-01-07,Desktop,14,305
7504,CUST_1416,2026-01-09,Desktop,11,376
7505,CUST_1416,2026-01-24,Tablet,9,127
7506,CUST_1416,2026-01-04,Desktop,5,378
7507,CUST_1416,2026-01-24,Mobile,2,152
7508,CUST_1416,2026-01-22,Tablet,11,93
7509,CUST_1417,2026-01-16,Tablet,8,392
7510,CUST_1417,2026-01-14,Mobile,12,409
7511,CUST_1417,2025-12-31,Mobile,3,234
7512,CUST_1417,2026-01-18,Mobile,2,189
7513,CUST_1417,2026-01-15,Desktop,14,440
7514,CUST_1417,2026-01-13,Mobile,11,592
7515,CUST_1417,2026-01-16,Mobile,14,259
7516,CUST_1417,2025-12-26,Desktop,6,500
7517,CUST_1417,2026-01-07,Mobile,14,560
7518,CUST_1418,2026-01-19,Mobile,14,472
7519,CUST_1418,2026-01-06,Tablet,13,584
7520,CUST_1418,2026-01-20,Desktop,6,165
7521,CUST_1419,2026-01-21,Tablet,7,199
7522,CUST_1419,2026-01-22,Tablet,4,313
7523,CUST_1419,2025-12-29,Mobile,10,298
7524,CUST_1419,2025-12-30,Desktop,9,138
7525,CUST_1420,2026-01-08,Mobile,14,517
7526,CUST_1421,2026-01-18,Desktop,3,160
7527,CUST_1421,2026-01-22,Tablet,7,136
7528,CUST_1422,2026-01-09,Desktop,9,517
7529,CUST_1422,2026-01-23,Tablet,10,174
7530,CUST_1422,2026-01-12,Desktop,6,291
7531,CUST_1422,2026-01-15,Tablet,14,357
7532,CUST_1422,2025-12-26,Desktop,13,540
7533,CUST_1422,2026-01-16,Mobile,13,431
7534,CUST_1422,2026-01-05,Tablet,6,138
7535,CUST_1422,2026-01-06,Tablet,13,328
7536,CUST_1423,2025-12-27,Desktop,8,230
7537,CUST_1423,2026-01-21,Tablet,10,595
7538,CUST_1424,2026-01-22,Desktop,9,53
7539,CUST_1424,2026-01-05,Tablet,14,366
7540,CUST_1425,2026-01-24,Tablet,10,553
7541,CUST_1425,2026-01-13,Desktop,11,36
7542,CUST_1425,2026-01-19,Desktop,8,566
7543,CUST_1425,2026-01-12,Mobile,7,158
7544,CUST_1425,2026-01-21,Tablet,11,522
7545,CUST_1426,2026-01-13,Desktop,6,437
7546,CUST_1427,2026-01-04,Mobile,7,411
7547,CUST_1428,2026-01-17,Tablet,9,355
7548,CUST_1428,2025-12-29,Tablet,12,35
7549,CUST_1428,2026-01-13,Desktop,7,534
7550,CUST_1428,2026-01-17,Desktop,7,122
7551,CUST_1428,2026-01-02,Mobile,11,155
7552,CUST_1428,2026-01-22,Desktop,13,68
7553,CUST_1428,2026-01-17,Mobile,12,411
7554,CUST_1429,2026-01-21,Mobile,9,120
7555,CUST_1429,2026-01-20,Mobile,4,259
7556,CUST_1429,2026-01-07,Mobile,5,141
7557,CUST_1429,2025-12-30,Tablet,14,332
7558,CUST_1429,2026-01-08,Desktop,5,386
7559,CUST_1429,2026-01-10,Mobile,5,46
7560,CUST_1429,2026-01-09,Mobile,7,95
7561,CUST_1429,2026-01-08,Mobile,10,273
7562,CUST_1430,2026-01-11,Tablet,2,53
7563,CUST_1430,2026-01-17,Tablet,7,207
7564,CUST_1431,2026-01-02,Desktop,14,360
7565,CUST_1431,2026-01-22,Desktop,11,350
7566,CUST_1431,2025-12-31,Desktop,3,465
7567,CUST_1431,2026-01-06,Mobile,3,595
7568,CUST_1431,2026-01-15,Mobile,9,216
7569,CUST_1431,2025-12-27,Tablet,2,43
7570,CUST_1431,2026-01-10,Mobile,2,491
7571,CUST_1431,2026-01-05,Desktop,13,133
7572,CUST_1432,2026-01-03,Desktop,13,327
7573,CUST_1432,2026-01-24,Desktop,12,537
7574,CUST_1432,2025-12-31,Tablet,6,598
7575,CUST_1432,2026-01-02,Desktop,14,296
7576,CUST_1432,2026-01-12,Mobile,12,438
7577,CUST_1432,2026-01-13,Mobile,5,469
7578,CUST_1433,2026-01-21,Desktop,2,365
7579,CUST_1433,2025-12-29,Tablet,11,555
7580,CUST_1434,2026-01-17,Tablet,12,488
7581,CUST_1434,2026-01-05,Tablet,2,63
7582,CUST_1434,2025-12-28,Tablet,5,124
7583,CUST_1434,2026-01-14,Tablet,6,42
7584,CUST_1434,2026-01-08,Mobile,6,284
7585,CUST_1434,2026-01-01,Mobile,3,486
7586,CUST_1435,2026-01-03,Tablet,8,172
7587,CUST_1435,2026-01-08,Desktop,14,300
7588,CUST_1435,2026-01-07,Desktop,8,96
7589,CUST_1435,2026-01-23,Tablet,7,489
7590,CUST_1435,2026-01-22,Desktop,7,48
7591,CUST_1436,2026-01-13,Desktop,13,279
7592,CUST_1436,2026-01-12,Mobile,11,582
7593,CUST_1436,2026-01-10,Mobile,4,33
7594,CUST_1437,2026-01-04,Mobile,11,75
7595,CUST_1437,2026-01-09,Tablet,6,289
7596,CUST_1437,2026-01-19,Mobile,10,90
7597,CUST_1437,2026-01-11,Tablet,8,223
7598,CUST_1437,2025-12-26,Tablet,5,504
7599,CUST_1437,2025-12-29,Tablet,2,423
7600,CUST_1437,2025-12-29,Tablet,3,425
7601,CUST_1438,2026-01-04,Tablet,6,283
7602,CUST_1438,2026-01-04,Tablet,8,561
7603,CUST_1438,2026-01-06,Desktop,2,560
7604,CUST_1438,2025-12-30,Tablet,5,401
7605,CUST_1438,2026-01-18,Desktop,13,298
7606,CUST_1438,2026-01-17,Mobile,10,114
7607,CUST_1438,2026-01-05,Desktop,13,337
7608,CUST_1439,2026-01-14,Desktop,7,475
7609,CUST_1439,2026-01-15,Tablet,3,103
7610,CUST_1439,2026-01-20,Tablet,2,297
7611,CUST_1439,2026-01-14,Desktop,7,52
7612,CUST_1439,2026-01-22,Tablet,4,155
7613,CUST_1439,2026-01-14,Mobile,10,121
7614,CUST_1439,2025-12-28,Tablet,10,458
7615,CUST_1440,2026-01-06,Desktop,4,151
7616,CUST_1440,2026-01-04,Tablet,7,43
7617,CUST_1441,2025-12-26,Tablet,14,513
7618,CUST_1441,2026-01-03,Desktop,10,441
7619,CUST_1441,2026-01-09,Mobile,5,44
7620,CUST_1441,2026-01-03,Mobile,10,461
7621,CUST_1441,2026-01-04,Tablet,6,142
7622,CUST_1441,2026-01-07,Tablet,12,41
7623,CUST_1441,2026-01-20,Tablet,10,319
7624,CUST_1441,2026-01-09,Mobile,9,92
7625,CUST_1442,2026-01-05,Desktop,4,274
7626,CUST_1443,2026-01-09,Mobile,12,307
7627,CUST_1443,2026-01-06,Mobile,14,64
7628,CUST_1443,2026-01-23,Tablet,6,211
7629,CUST_1444,2026-01-05,Desktop,12,299
7630,CUST_1444,2026-01-09,Mobile,5,450
7631,CUST_1444,2026-01-19,Mobile,6,257
7632,CUST_1444,2026-01-24,Desktop,14,589
7633,CUST_1444,2026-01-02,Tablet,9,452
7634,CUST_1445,2026-01-20,Desktop,8,376
7635,CUST_1445,2026-01-11,Tablet,5,59
7636,CUST_1445,2026-01-04,Mobile,9,207
7637,CUST_1445,2026-01-08,Mobile,2,400
7638,CUST_1445,2026-01-22,Mobile,3,387
7639,CUST_1445,2026-01-06,Tablet,8,216
7640,CUST_1446,2025-12-27,Tablet,4,251
7641,CUST_1446,2026-01-11,Mobile,13,274
7642,CUST_1446,2026-01-22,Mobile,8,371
7643,CUST_1446,2026-01-07,Tablet,12,304
7644,CUST_1446,2026-01-22,Tablet,8,585
7645,CUST_1446,2025-12-31,Mobile,3,309
7646,CUST_1446,2026-01-01,Tablet,12,60
7647,CUST_1446,2026-01-10,Tablet,5,187
7648,CUST_1447,2026-01-23,Desktop,11,255
7649,CUST_1447,2025-12-30,Desktop,5,564
7650,CUST_1447,2026-01-18,Mobile,9,390
7651,CUST_1447,2026-01-17,Mobile,10,204
7652,CUST_1447,2026-01-13,Tablet,13,311
7653,CUST_1448,2026-01-06,Tablet,7,169
7654,CUST_1448,2026-01-22,Mobile,8,483
7655,CUST_1448,2026-01-24,Mobile,12,197
7656,CUST_1448,2026-01-14,Mobile,13,247
7657,CUST_1448,2026-01-20,Mobile,6,90
7658,CUST_1448,2025-12-26,Tablet,2,438
7659,CUST_1448,2026-01-09,Desktop,4,336
7660,CUST_1449,2026-01-17,Desktop,2,470
7661,CUST_1449,2026-01-07,Desktop,11,234
7662,CUST_1449,2026-01-18,Mobile,13,280
7663,CUST_1449,2026-01-07,Mobile,7,576
7664,CUST_1450,2026-01-05,Mobile,3,216
7665,CUST_1450,2025-12-29,Desktop,9,288
7666,CUST_1450,2026-01-15,Mobile,9,419
7667,CUST_1450,2026-01-24,Desktop,7,439
7668,CUST_1450,2026-01-18,Mobile,8,406
7669,CUST_1450,2026-01-09,Tablet,11,588
7670,CUST_1450,2025-12-27,Mobile,12,549
7671,CUST_1451,2025-12-29,Desktop,12,413
7672,CUST_1451,2026-01-23,Desktop,4,280
7673,CUST_1451,2025-12-31,Desktop,8,70
7674,CUST_1451,2026-01-22,Tablet,12,205
7675,CUST_1452,2026-01-22,Mobile,8,281
7676,CUST_1452,2026-01-08,Tablet,10,158
7677,CUST_1452,2026-01-10,Mobile,3,117
7678,CUST_1453,2026-01-03,Mobile,10,179
7679,CUST_1453,2026-01-21,Desktop,8,262
7680,CUST_1453,2026-01-13,Tablet,14,360
7681,CUST_1454,2026-01-02,Mobile,8,376
7682,CUST_1454,2026-01-21,Desktop,3,355
7683,CUST_1454,2026-01-05,Desktop,3,455
7684,CUST_1454,2026-01-19,Desktop,12,272
7685,CUST_1454,2026-01-12,Mobile,12,187
7686,CUST_1455,2026-01-11,Tablet,7,490
7687,CUST_1455,2025-12-27,Tablet,7,153
7688,CUST_1455,2026-01-09,Desktop,8,517
7689,CUST_1455,2026-01-18,Desktop,12,478
7690,CUST_1455,2026-01-16,Mobile,10,62
7691,CUST_1455,2026-01-14,Desktop,7,582
7692,CUST_1455,2026-01-09,Mobile,13,125
7693,CUST_1456,2026-01-03,Mobile,7,474
7694,CUST_1456,2025-12-30,Tablet,4,104
7695,CUST_1456,2026-01-04,Desktop,4,263
7696,CUST_1456,2026-01-01,Mobile,8,48
7697,CUST_1456,2025-12-28,Tablet,14,214
7698,CUST_1457,2026-01-07,Tablet,12,433
7699,CUST_1457,2026-01-11,Desktop,8,44
7700,CUST_1457,2026-01-10,Tablet,5,46
7701,CUST_1457,2026-01-06,Mobile,13,454
7702,CUST_1457,2026-01-20,Mobile,6,288
7703,CUST_1457,2026-01-14,Mobile,14,311
7704,CUST_1457,2025-12-27,Tablet,7,181
7705,CUST_1457,2026-01-11,Mobile,9,42
7706,CUST_1458,2026-01-07,Desktop,11,314
7707,CUST_1458,2026-01-20,Mobile,2,526
7708,CUST_1458,2026-01-16,Mobile,6,535
7709,CUST_1458,2026-01-09,Tablet,13,107
7710,CUST_1458,2025-12-26,Desktop,8,258
7711,CUST_1458,2026-01-19,Desktop,14,403
7712,CUST_1458,2026-01-23,Desktop,3,579
7713,CUST_1459,2026-01-05,Tablet,12,327
7714,CUST_1459,2025-12-28,Desktop,9,523
7715,CUST_1459,2026-01-21,Mobile,5,133
7716,CUST_1459,2026-01-01,Tablet,8,402
7717,CUST_1460,2026-01-20,Desktop,9,416
7718,CUST_1460,2026-01-14,Tablet,10,357
7719,CUST_1460,2026-01-17,Desktop,12,356
7720,CUST_1460,2026-01-09,Tablet,3,374
7721,CUST_1461,2026-01-04,Tablet,12,434
7722,CUST_1461,2026-01-17,Mobile,14,300
7723,CUST_1462,2026-01-06,Desktop,8,66
7724,CUST_1462,2025-12-29,Tablet,10,443
7725,CUST_1462,2026-01-02,Desktop,10,119
7726,CUST_1462,2026-01-04,Mobile,7,391
7727,CUST_1462,2025-12-26,Mobile,7,273
7728,CUST_1462,2026-01-21,Tablet,3,99
7729,CUST_1462,2026-01-13,Desktop,6,203
7730,CUST_1463,2026-01-20,Desktop,6,495
7731,CUST_1463,2026-01-12,Tablet,5,465
7732,CUST_1463,2026-01-21,Desktop,9,521
7733,CUST_1463,2025-12-28,Desktop,14,286
7734,CUST_1463,2026-01-24,Desktop,5,49
7735,CUST_1463,2025-12-30,Tablet,9,134
7736,CUST_1464,2026-01-13,Mobile,7,219
7737,CUST_1464,2026-01-06,Desktop,4,594
7738,CUST_1464,2026-01-09,Desktop,9,184
7739,CUST_1464,2026-01-23,Desktop,4,150
7740,CUST_1464,2026-01-02,Mobile,9,534
7741,CUST_1464,2026-01-04,Tablet,5,592
7742,CUST_1465,2025-12-30,Mobile,13,574
7743,CUST_1465,2026-01-24,Desktop,6,230
7744,CUST_1465,2026-01-21,Tablet,4,299
7745,CUST_1465,2026-01-15,Mobile,3,372
7746,CUST_1465,2026-01-22,Tablet,3,121
7747,CUST_1466,2026-01-16,Desktop,8,298
7748,CUST_1466,2026-01-04,Desktop,2,497
7749,CUST_1466,2026-01-12,Tablet,5,591
7750,CUST_1466,2026-01-02,Mobile,13,422
7751,CUST_1466,2025-12-30,Desktop,13,384
7752,CUST_1466,2026-01-13,Mobile,11,230
7753,CUST_1466,2026-01-23,Tablet,11,46
7754,CUST_1466,2026-01-04,Tablet,7,104
7755,CUST_1467,2026-01-06,Desktop,8,359
7756,CUST_1467,2026-01-18,Tablet,5,553
7757,CUST_1467,2025-12-31,Desktop,4,248
7758,CUST_1467,2026-01-03,Mobile,10,273
7759,CUST_1468,2026-01-11,Mobile,2,153
7760,CUST_1468,2026-01-10,Tablet,12,550
7761,CUST_1468,2025-12-29,Mobile,6,38
7762,CUST_1468,2025-12-31,Mobile,11,509
7763,CUST_1468,2026-01-07,Mobile,4,468
7764,CUST_1468,2026-01-11,Tablet,8,150
7765,CUST_1469,2025-12-30,Mobile,9,376
7766,CUST_1469,2026-01-10,Tablet,7,127
7767,CUST_1469,2025-12-28,Mobile,5,394
7768,CUST_1469,2026-01-23,Desktop,8,153
7769,CUST_1469,2025-12-29,Tablet,14,295
7770,CUST_1469,2026-01-03,Desktop,10,361
7771,CUST_1470,2026-01-13,Tablet,14,509
7772,CUST_1470,2025-12-29,Mobile,12,569
7773,CUST_1471,2026-01-01,Tablet,13,541
7774,CUST_1471,2025-12-26,Mobile,13,75
7775,CUST_1471,2026-01-18,Desktop,11,421
7776,CUST_1471,2026-01-06,Mobile,8,175
7777,CUST_1471,2026-01-12,Desktop,6,567
7778,CUST_1471,2026-01-19,Desktop,11,157
7779,CUST_1471,2026-01-11,Desktop,14,156
7780,CUST_1472,2026-01-08,Mobile,6,230
7781,CUST_1472,2025-12-31,Mobile,13,515
7782,CUST_1472,2026-01-08,Desktop,4,126
7783,CUST_1472,2025-12-30,Mobile,9,379
7784,CUST_1472,2026-01-09,Desktop,14,206
7785,CUST_1472,2026-01-02,Desktop,7,79
7786,CUST_1472,2026-01-13,Mobile,5,344
7787,CUST_1472,2026-01-07,Desktop,4,501
7788,CUST_1472,2026-01-08,Tablet,9,217
7789,CUST_1473,2026-01-16,Tablet,13,517
7790,CUST_1473,2026-01-10,Tablet,3,194
7791,CUST_1473,2025-12-28,Mobile,6,224
7792,CUST_1473,2026-01-09,Desktop,3,155
7793,CUST_1473,2026-01-11,Mobile,13,248
7794,CUST_1474,2026-01-16,Tablet,9,222
7795,CUST_1474,2026-01-14,Desktop,7,224
7796,CUST_1474,2026-01-08,Tablet,2,142
7797,CUST_1474,2026-01-17,Desktop,10,253
7798,CUST_1475,2026-01-20,Mobile,7,338
7799,CUST_1475,2026-01-06,Tablet,5,82
7800,CUST_1475,2026-01-04,Tablet,14,235
7801,CUST_1475,2026-01-09,Mobile,11,460
7802,CUST_1475,2026-01-13,Desktop,2,126
7803,CUST_1476,2026-01-14,Desktop,11,485
7804,CUST_1476,2025-12-27,Desktop,10,587
7805,CUST_1476,2026-01-02,Tablet,4,130
7806,CUST_1476,2026-01-19,Desktop,2,404
7807,CUST_1476,2026-01-17,Tablet,3,492
7808,CUST_1476,2026-01-01,Desktop,6,289
7809,CUST_1477,2025-12-31,Desktop,14,201
7810,CUST_1477,2025-12-26,Mobile,12,112
7811,CUST_1477,2025-12-31,Mobile,14,115
7812,CUST_1477,2026-01-19,Tablet,12,271
7813,CUST_1477,2026-01-24,Mobile,8,296
7814,CUST_1477,2026-01-10,Tablet,6,262
7815,CUST_1477,2026-01-03,Desktop,8,98
7816,CUST_1477,2026-01-11,Mobile,13,415
7817,CUST_1478,2026-01-18,Tablet,12,358
7818,CUST_1478,2026-01-16,Mobile,11,577
7819,CUST_1478,2026-01-18,Desktop,4,481
7820,CUST_1478,2026-01-16,Mobile,14,32
7821,CUST_1478,2026-01-22,Mobile,4,316
7822,CUST_1478,2026-01-01,Desktop,10,352
7823,CUST_1478,2025-12-27,Desktop,13,324
7824,CUST_1478,2025-12-27,Tablet,13,316
7825,CUST_1479,2026-01-19,Desktop,6,589
7826,CUST_1479,2025-12-29,Mobile,9,162
7827,CUST_1479,2025-12-31,Tablet,8,520
7828,CUST_1479,2026-01-21,Tablet,11,405
7829,CUST_1479,2026-01-22,Desktop,9,531
7830,CUST_1479,2026-01-15,Tablet,13,57
7831,CUST_1479,2026-01-01,Mobile,8,64
7832,CUST_1479,2026-01-24,Tablet,8,437
7833,CUST_1480,2026-01-20,Mobile,6,347
7834,CUST_1480,2026-01-05,Mobile,9,56
7835,CUST_1481,2026-01-06,Mobile,9,219
7836,CUST_1481,2026-01-11,Mobile,13,559
7837,CUST_1481,2026-01-18,Mobile,6,199
7838,CUST_1481,2026-01-07,Tablet,10,96
7839,CUST_1481,2026-01-23,Desktop,8,200
7840,CUST_1481,2026-01-08,Desktop,9,50
7841,CUST_1482,2026-01-03,Tablet,10,169
7842,CUST_1482,2026-01-03,Tablet,2,520
7843,CUST_1482,2026-01-15,Tablet,8,532
7844,CUST_1482,2026-01-17,Desktop,14,207
7845,CUST_1482,2025-12-29,Mobile,9,69
7846,CUST_1482,2026-01-07,Mobile,6,563
7847,CUST_1482,2026-01-07,Desktop,11,470
7848,CUST_1482,2026-01-01,Mobile,9,498
7849,CUST_1483,2026-01-23,Mobile,8,278
7850,CUST_1484,2025-12-28,Tablet,8,427
7851,CUST_1484,2026-01-04,Mobile,6,240
7852,CUST_1484,2025-12-31,Tablet,13,288
7853,CUST_1484,2026-01-08,Mobile,5,110
7854,CUST_1484,2026-01-04,Mobile,13,56
7855,CUST_1485,2026-01-17,Tablet,6,221
7856,CUST_1486,2026-01-15,Desktop,6,209
7857,CUST_1486,2026-01-15,Desktop,14,421
7858,CUST_1486,2026-01-13,Desktop,14,536
7859,CUST_1486,2026-01-07,Desktop,2,320
7860,CUST_1486,2025-12-26,Desktop,5,419
7861,CUST_1486,2026-01-13,Mobile,12,464
7862,CUST_1486,2026-01-13,Desktop,10,199
7863,CUST_1486,2026-01-07,Tablet,5,96
7864,CUST_1487,2026-01-15,Desktop,11,395
7865,CUST_1487,2026-01-15,Tablet,8,180
7866,CUST_1487,2025-12-26,Desktop,3,193
7867,CUST_1487,2026-01-06,Desktop,2,386
7868,CUST_1487,2025-12-31,Mobile,13,451
7869,CUST_1487,2026-01-19,Tablet,13,261
7870,CUST_1487,2025-12-26,Mobile,5,175
7871,CUST_1488,2025-12-29,Mobile,14,550
7872,CUST_1488,2026-01-10,Tablet,4,378
7873,CUST_1489,2025-12-27,Desktop,14,86
7874,CUST_1489,2026-01-06,Tablet,6,450
7875,CUST_1489,2026-01-13,Desktop,10,432
7876,CUST_1489,2025-12-28,Mobile,3,200
7877,CUST_1489,2026-01-24,Tablet,7,128
7878,CUST_1489,2026-01-16,Desktop,13,178
7879,CUST_1489,2026-01-09,Mobile,4,453
7880,CUST_1489,2026-01-16,Tablet,5,485
7881,CUST_1490,2026-01-09,Mobile,13,213
7882,CUST_1490,2026-01-05,Mobile,13,571
7883,CUST_1490,2026-01-19,Tablet,6,273
7884,CUST_1490,2026-01-22,Desktop,11,218
7885,CUST_1490,2026-01-22,Mobile,9,107
7886,CUST_1491,2026-01-06,Desktop,2,253
7887,CUST_1491,2026-01-09,Tablet,5,518
7888,CUST_1491,2026-01-14,Tablet,13,58
7889,CUST_1491,2026-01-03,Desktop,6,359
7890,CUST_1491,2026-01-19,Tablet,2,327
7891,CUST_1491,2025-12-31,Desktop,11,268
7892,CUST_1491,2026-01-11,Mobile,9,549
7893,CUST_1491,2026-01-11,Desktop,7,181
7894,CUST_1492,2026-01-21,Mobile,10,302
