Unnamed: 0,rank,asin,product_title,product_price,product_star_rating,product_num_ratings,product_url,product_photo,rank_change_label,country,page,price_numeric,currency,product_price_original,price_numeric_original,price_usd,price_category,rating_category,popularity_category,product_category,product_title_clean,product_version,popularity_weighted_score,price_efficiency,popularity_percentile
606,8,B0CXZKVMVZ,"NordVPN Standard, Esclusiva Amazon, 10 Dispositivi, 1-Anno + 1 Mese Extra, Codice Digitale","47,69 €",4.4,296.0,https://www.amazon.it/dp/B0CXZKVMVZ,"https://images-eu.ssl-images-amazon.com/images/I/61Wb2l8kjLL._AC_UL900_SR900,600_.jpg",,IT,1,4769.0,EUR,"47,69 €",4769.0,5150.52,Premium ($100+),Good (4.0-4.4),High (200-999),Security/Antivirus,"NordVPN Standard, Esclusiva Amazon, 10 Dispositivi, 1-Anno + 1 Mese Extra, Codice Digitale",Unknown,25.05242141073188,0.0008542810157401277,1.5425504195111783
607,9,B0BGPMJ7Z5,"McAfee Total Protection 3 dispositivi 2025 15 mesi VPN sicura, Software di sicurezza che include antivirus, gestore delle pas","18,00 €",4.3,583.0,https://www.amazon.it/dp/B0BGPMJ7Z5,"https://images-eu.ssl-images-amazon.com/images/I/610aqRlvIVL._AC_UL900_SR900,600_.jpg",,IT,1,1800.0,EUR,"18,00 €",1800.0,1944.0000000000002,Premium ($100+),Good (4.0-4.4),High (200-999),Security/Antivirus,"McAfee Total Protection 3 dispositivi 2025 15 mesi VPN sicura, Software di sicurezza che include antivirus, gestore delle pas",2025,27.390574226161377,0.002211922778175009,3.038198968158841
608,10,B07NLL3CWD,Adobe Creative Cloud | Standard | 1 Anno | PC/Mac | Download Digitale,"447,99 €",4.3,14.0,https://www.amazon.it/dp/B07NLL3CWD,"https://images-eu.ssl-images-amazon.com/images/I/61+C9XZxPcL._AC_UL900_SR900,600_.jpg",,IT,1,44799.0,EUR,"447,99 €",44799.0,48382.920000000006,Premium ($100+),Good (4.0-4.4),Low (1-49),Creative Software,Adobe Creative Cloud | Standard | 1 Anno | PC/Mac | Download Digitale,Unknown,11.644615864739503,8.88743199306036e-05,0.07295846578769087
609,11,B07NLK924Z,Adobe Creative Cloud | Student & Teacher | 1 Anno | PC/Mac | Download Digitale,"169,00 €",4.8,104.0,https://www.amazon.it/dp/B07NLK924Z,"https://images-eu.ssl-images-amazon.com/images/I/81KP6kT8aQL._AC_UL900_SR900,600_.jpg",,IT,1,16900.0,EUR,"169,00 €",16900.0,18252.0,Premium ($100+),Excellent (4.5+),Medium (50-199),Creative Software,Adobe Creative Cloud | Student & Teacher | 1 Anno | PC/Mac | Download Digitale,Unknown,22.33900968075611,0.0002629847342840597,0.5419771744228464
610,12,B07NLL3DVC,Adobe Lightroom incl. Lightroom Classic 1TB | Editor foto AI | 1 Anno | PC/Mac |Download Digitale,"104,99 €",3.9,32.0,https://www.amazon.it/dp/B07NLL3DVC,"https://images-eu.ssl-images-amazon.com/images/I/51sRuQC0sAL._AC_UL900_SR900,600_.jpg",,IT,1,10499.0,EUR,"104,99 €",10499.0,11338.92,Premium ($100+),Average (3.0-3.9),Low (1-49),Creative Software,Adobe Lightroom incl. Lightroom Classic 1TB | Editor foto AI | 1 Anno | PC/Mac |Download Digitale,Unknown,13.636379489719273,0.0003439477975435072,0.16676220751472198
611,13,B0D7F4495G,"NordVPN Base, 10 Dispositivi, 6-Mesi, Software VPN Premium, Codice Digitale","26,49 €",4.4,296.0,https://www.amazon.it/dp/B0D7F4495G,"https://images-eu.ssl-images-amazon.com/images/I/61VOpUyzdtL._AC_UL900_SR900,600_.jpg",,IT,1,2649.0,EUR,"26,49 €",2649.0,2860.92,Premium ($100+),Good (4.0-4.4),High (200-999),Security/Antivirus,"NordVPN Base, 10 Dispositivi, 6-Mesi, Software VPN Premium, Codice Digitale",Unknown,25.05242141073188,0.0015379614321217225,1.5425504195111783
612,14,B0CPTK9SH4,Microsoft 365 Family - Fino a 6 persone - Per PC/Mac/tablet/cellulari - Abbonamento di 12 mesi - codice digitale,"99,00 €",4.4,0.0,https://www.amazon.it/dp/B0CPTK9SH4,"https://images-eu.ssl-images-amazon.com/images/I/61ej1yqmCnL._AC_UL900_SR900,600_.jpg",,IT,1,9900.0,EUR,"99,00 €",9900.0,10692.0,Premium ($100+),Good (4.0-4.4),No Reviews,Office/Productivity,Microsoft 365 Family - Fino a 6 persone - Per PC/Mac/tablet/cellulari - Abbonamento di 12 mesi - codice digitale,Unknown,0.0,0.00041152224885685667,0.0
613,15,B08GFHYR6B,"McAfee Total Protection 1 dispositivo 2025 12 mesi VPN sicura, software di sicurezza che include antivirus, gestore delle pas","16,99 €",4.4,2040.0,https://www.amazon.it/dp/B08GFHYR6B,"https://images-eu.ssl-images-amazon.com/images/I/71i4TQBaWVL._AC_UL900_SR900,600_.jpg",,IT,1,1699.0,EUR,"16,99 €",1699.0,1834.92,Premium ($100+),Good (4.0-4.4),Very High (1000+),Security/Antivirus,"McAfee Total Protection 1 dispositivo 2025 12 mesi VPN sicura, software di sicurezza che include antivirus, gestore delle pas",2025,33.53325871636332,0.0023979116369561783,10.631090729063526
614,16,B0BGPFD8XC,"McAfee Total Protection 10 dispositivi 2025 15 mesi VPN sicura, software di sicurezza che include antivirus, gestore delle pa","22,49 €",4.5,228.0,https://www.amazon.it/dp/B0BGPFD8XC,"https://images-eu.ssl-images-amazon.com/images/I/61mgtrX5zSL._AC_UL900_SR900,600_.jpg",,IT,1,2249.0,EUR,"22,49 €",2249.0,2428.92,Premium ($100+),Excellent (4.5+),High (200-999),Security/Antivirus,"McAfee Total Protection 10 dispositivi 2025 15 mesi VPN sicura, software di sicurezza che include antivirus, gestore delle pa",2025,24.45174901599408,0.0018526676355432225,1.188180728542394
615,17,B0CRX737R1,Norton 360 Deluxe | Extra Spazio Archiviazione|Esclusiva Amazon *50 GB extra Cloud Backup| Antivirus 5 dispositivi| 1 anno ri,"28,99 €",4.2,75.0,https://www.amazon.it/dp/B0CRX737R1,"https://images-eu.ssl-images-amazon.com/images/I/61r6wGmqMaL._AC_UL900_SR900,600_.jpg",,IT,1,2899.0,EUR,"28,99 €",2899.0,3130.92,Premium ($100+),Good (4.0-4.4),Medium (50-199),Security/Antivirus,Norton 360 Deluxe | Extra Spazio Archiviazione|Esclusiva Amazon *50 GB extra Cloud Backup| Antivirus 5 dispositivi| 1 anno ri,Unknown,18.189080029202593,0.0013414544560242483,0.3908489238626296
616,18,B0DK29TNW8,"Microsoft Office Home 2024 | Acquisto una tantum | Word, Excel, Powerpoint | Codice d'attivazione via email","149,00 €",4.1,24.0,https://www.amazon.it/dp/B0DK29TNW8,"https://images-eu.ssl-images-amazon.com/images/I/61-GfaQeG8L._AC_UL900_SR900,600_.jpg",,IT,1,14900.0,EUR,"149,00 €",14900.0,16092.000000000002,Premium ($100+),Good (4.0-4.4),Low (1-49),Office/Productivity,"Microsoft Office Home 2024 | Acquisto una tantum | Word, Excel, Powerpoint | Codice d'attivazione via email",2024,13.19739088195962,0.00025478482799849115,0.12507165563604147
617,19,B07NLKYQSP,Creative Cloud Photography plan | Standard 1TB | 1 Anno | PC/Mac |Download Digitale,"196,99 €",3.8,30.0,https://www.amazon.it/dp/B07NLKYQSP,"https://images-eu.ssl-images-amazon.com/images/I/71T9GowvWXL._AC_UL900_SR900,600_.jpg",,IT,1,19699.0,EUR,"196,99 €",19699.0,21274.920000000002,Premium ($100+),Average (3.0-3.9),Low (1-49),Creative Software,Creative Cloud Photography plan | Standard 1TB | 1 Anno | PC/Mac |Download Digitale,Unknown,13.049151377043556,0.00017861398368878298,0.15633956954505185
618,20,B0B75YP39Z,Bitdefender Total Security | 3 dispositivi |1 anno | PC/Mac/iOS/Android | Codice di attivazione inviato per posta,"26,99 €",4.8,1351.0,https://www.amazon.it/dp/B0B75YP39Z,"https://images-eu.ssl-images-amazon.com/images/I/61COop9ONqL._AC_UL900_SR900,600_.jpg",,IT,1,2699.0,EUR,"26,99 €",2699.0,2914.92,Premium ($100+),Excellent (4.5+),Very High (1000+),Security/Antivirus,Bitdefender Total Security | 3 dispositivi |1 anno | PC/Mac/iOS/Android | Codice di attivazione inviato per posta,Unknown,34.604833231693966,0.0016466947748316424,7.040491948512169
619,21,B07V4GYYMF,Norton Antivirus Plus 2025| 1 Dispositivo| 1 anno rinnovo automatico|Digital Download,"12,41 €",4.2,1097.0,https://www.amazon.it/dp/B07V4GYYMF,"https://images-eu.ssl-images-amazon.com/images/I/6149wp5GV-L._AC_UL900_SR900,600_.jpg",,IT,1,1241.0,EUR,"12,41 €",1241.0,1340.2800000000002,Premium ($100+),Good (4.0-4.4),Very High (1000+),Security/Antivirus,Norton Antivirus Plus 2025| 1 Dispositivo| 1 anno rinnovo automatico|Digital Download,2025,29.4052316126918,0.0031336501801848852,5.7168169263640625
620,22,B0CGZBZTVH,"NordVPN Plus, 1-Anno, VPN e Software Password Manager, Codice Digitale","52,99 €",4.4,296.0,https://www.amazon.it/dp/B0CGZBZTVH,"https://images-eu.ssl-images-amazon.com/images/I/61tMOBQcwDL._AC_UL900_SR900,600_.jpg",,IT,1,5299.0,EUR,"52,99 €",5299.0,5722.92,Premium ($100+),Good (4.0-4.4),High (200-999),Security/Antivirus,"NordVPN Plus, 1-Anno, VPN e Software Password Manager, Codice Digitale",Unknown,25.05242141073188,0.0007688369419161165,1.5425504195111783
621,23,B0DPGN174X,"NordVPN Amazon Essential, 10 Dispositivi, 1 Anno, VPN & Password Manager, Codice Digitale","37,09 €",4.4,296.0,https://www.amazon.it/dp/B0DPGN174X,"https://images-eu.ssl-images-amazon.com/images/I/61-i4o9-4NL._AC_UL900_SR900,600_.jpg",,IT,1,3709.0,EUR,"37,09 €",3709.0,4005.7200000000003,Premium ($100+),Good (4.0-4.4),High (200-999),Security/Antivirus,"NordVPN Amazon Essential, 10 Dispositivi, 1 Anno, VPN & Password Manager, Codice Digitale",Unknown,25.05242141073188,0.0010984265040329727,1.5425504195111783
622,24,B08XK3FF16,Kaspersky Plus Internet Security 2025 | 1 dispositivo | 1 anno | Con Anti-Phishing e Firewall | VPN illimitata | Password Man,"54,99 €",4.6,1449.0,https://www.amazon.it/dp/B08XK3FF16,"https://images-eu.ssl-images-amazon.com/images/I/71S3LK8slaL._AC_UL900_SR900,600_.jpg",,IT,1,5499.0,EUR,"54,99 €",5499.0,5938.92,Premium ($100+),Excellent (4.5+),Very High (1000+),Security/Antivirus,Kaspersky Plus Internet Security 2025 | 1 dispositivo | 1 anno | Con Anti-Phishing e Firewall | VPN illimitata | Password Man,2025,33.48486664290725,0.0007745502977809133,7.551201209026004
623,25,B09VRRSQ3C,"McAfee Total Protection 2 + 1 dispositivo 2025 12 mesi VPN sicura, software di sicurezza che include antivirus, gestore delle","14,99 €",4.4,2040.0,https://www.amazon.it/dp/B09VRRSQ3C,"https://images-eu.ssl-images-amazon.com/images/I/61kXfjTceCL._AC_UL900_SR900,600_.jpg",,IT,1,1499.0,EUR,"14,99 €",1499.0,1618.92,Premium ($100+),Good (4.0-4.4),Very High (1000+),Security/Antivirus,"McAfee Total Protection 2 + 1 dispositivo 2025 12 mesi VPN sicura, software di sicurezza che include antivirus, gestore delle",2025,33.53325871636332,0.0027178445022329563,10.631090729063526
624,26,B08XJYK56D,Kaspersky Standard Anti-Virus 2025 | 1 dispositivo | 1 anno | Sicurezza avanzata | Protezione delle operazioni bancarie onlin,"34,99 €",4.5,517.0,https://www.amazon.it/dp/B08XJYK56D,"https://images-eu.ssl-images-amazon.com/images/I/71R3bGKJrxL._AC_UL900_SR900,600_.jpg",,IT,1,3499.0,EUR,"34,99 €",3499.0,3778.92,Premium ($100+),Excellent (4.5+),High (200-999),Security/Antivirus,Kaspersky Standard Anti-Virus 2025 | 1 dispositivo | 1 anno | Sicurezza avanzata | Protezione delle operazioni bancarie onlin,2025,28.12488859016767,0.0011908132725401105,2.6942519151597266
625,27,B0BNM8KKP2,"NordVPN Standard, 10 Dispositivi, 1-Mese, VPN e Cybersecurity, Codice Digitale","12,21 €",4.4,296.0,https://www.amazon.it/dp/B0BNM8KKP2,"https://images-eu.ssl-images-amazon.com/images/I/61IeelNw1xL._AC_UL900_SR900,600_.jpg",,IT,1,1221.0,EUR,"12,21 €",1221.0,1318.68,Premium ($100+),Good (4.0-4.4),High (200-999),Security/Antivirus,"NordVPN Standard, 10 Dispositivi, 1-Mese, VPN e Cybersecurity, Codice Digitale",Unknown,25.05242141073188,0.003336644700422389,1.5425504195111783
626,28,B08N6GRY2J,Norton 360 for Gamers 2025| Antivirus per 3 Dispositivi | Licenza di 1 anno | PC o Mac | Codice di attivazione via email,"24,99 €",4.6,193.0,https://www.amazon.it/dp/B08N6GRY2J,"https://images-eu.ssl-images-amazon.com/images/I/71N7ihskErL._AC_UL900_SR900,600_.jpg",,IT,1,2499.0,EUR,"24,99 €",2499.0,2698.92,Premium ($100+),Excellent (4.5+),Medium (50-199),Security/Antivirus,Norton 360 for Gamers 2025| Antivirus per 3 Dispositivi | Licenza di 1 anno | PC o Mac | Codice di attivazione via email,2025,24.232147531691307,0.0017043791428454978,1.0057845640731669
627,29,B09DDNSZDR,Bitdefender Total Security 2025 | 10 Dispositivi | 2 Anni | PC/Mac/iOS/Android | Codice di attivazione via email | Rinnovo au,"54,99 €",4.3,52.0,https://www.amazon.it/dp/B09DDNSZDR,"https://images-eu.ssl-images-amazon.com/images/I/61HWcoYDnAL._AC_UL900_SR900,600_.jpg",,IT,1,5499.0,EUR,"54,99 €",5499.0,5938.92,Premium ($100+),Good (4.0-4.4),Medium (50-199),Security/Antivirus,Bitdefender Total Security 2025 | 10 Dispositivi | 2 Anni | PC/Mac/iOS/Android | Codice di attivazione via email | Rinnovo au,2025,17.072255228274123,0.0007240361479256363,0.2709885872114232
628,30,B0BFGNZ6YJ,Norton 360 Deluxe 2025|Antivirus 5 dispositivi|1 anno|Digital Download,"38,99 €",4.2,2969.0,https://www.amazon.it/dp/B0BFGNZ6YJ,"https://images-eu.ssl-images-amazon.com/images/I/61n7bC5dKBL._AC_UL900_SR900,600_.jpg",,IT,1,3899.0,EUR,"38,99 €",3899.0,4210.92,Premium ($100+),Good (4.0-4.4),Very High (1000+),Security/Antivirus,Norton 360 Deluxe 2025|Antivirus 5 dispositivi|1 anno|Digital Download,2025,33.58453237354633,0.0009974043738556566,15.472406065975298
629,31,B07GY91R78,McAfee Antivirus 2025 12 mesi Protezione in tempo reale del PC dalle minacce nuove e in continua evoluzione Download digitale,"12,95 €",4.3,750.0,https://www.amazon.it/dp/B07GY91R78,"https://images-eu.ssl-images-amazon.com/images/I/610S8B8x8oL._AC_UL900_SR900,600_.jpg",,IT,1,1295.0,EUR,"12,95 €",1295.0,1398.6000000000001,Premium ($100+),Good (4.0-4.4),High (200-999),Security/Antivirus,McAfee Antivirus 2025 12 mesi Protezione in tempo reale del PC dalle minacce nuove e in continua evoluzione Download digitale,2025,28.472044302585775,0.003074481091941284,3.9084892386262964
630,32,B0CGZ2FJ1H,"NordVPN Completo, 1-Anno, VPN e Cybersecurity Software, Codice Digitale","58,29 €",4.4,296.0,https://www.amazon.it/dp/B0CGZ2FJ1H,"https://images-eu.ssl-images-amazon.com/images/I/61X4esVcMqL._AC_UL900_SR900,600_.jpg",,IT,1,5829.0,EUR,"58,29 €",5829.0,6295.320000000001,Premium ($100+),Good (4.0-4.4),High (200-999),Security/Antivirus,"NordVPN Completo, 1-Anno, VPN e Cybersecurity Software, Codice Digitale",Unknown,25.05242141073188,0.0006989307947319679,1.5425504195111783
631,33,B089GSNNYQ,Bitdefender Total Security | 10 dispositivi |2 anni | PC/Mac/iOS/Android | Codice di attivazione inviato per posta,"59,99 €",4.8,1351.0,https://www.amazon.it/dp/B089GSNNYQ,"https://images-eu.ssl-images-amazon.com/images/I/61dROvYCZdL._AC_UL900_SR900,600_.jpg",,IT,1,5999.0,EUR,"59,99 €",5999.0,6478.92,Premium ($100+),Excellent (4.5+),Very High (1000+),Security/Antivirus,Bitdefender Total Security | 10 dispositivi |2 anni | PC/Mac/iOS/Android | Codice di attivazione inviato per posta,Unknown,34.604833231693966,0.0007408630746126289,7.040491948512169
632,34,B0CYP2R7T1,"Surfshark One, VPN, Antiviruse, 6 Mesi, Codice Digitale","44,99 €",3.2,9.0,https://www.amazon.it/dp/B0CYP2R7T1,"https://images-eu.ssl-images-amazon.com/images/I/71FkLRPk36L._AC_UL900_SR900,600_.jpg",,IT,1,4499.0,EUR,"44,99 €",4499.0,4858.92,Premium ($100+),Average (3.0-3.9),Low (1-49),Security/Antivirus,"Surfshark One, VPN, Antiviruse, 6 Mesi, Codice Digitale",Unknown,7.368272297580948,0.0006585812102664579,0.046901870863515556
633,35,B0DPGNHRTM,"NordVPN Amazon Essential, 10 Dispositivi, 1 Mese, VPN & Password Manager, Codice Digitale","10,99 €",4.4,296.0,https://www.amazon.it/dp/B0DPGNHRTM,"https://images-eu.ssl-images-amazon.com/images/I/61wemDP5zEL._AC_UL900_SR900,600_.jpg",,IT,1,1099.0,EUR,"10,99 €",1099.0,1186.92,Premium ($100+),Good (4.0-4.4),High (200-999),Security/Antivirus,"NordVPN Amazon Essential, 10 Dispositivi, 1 Mese, VPN & Password Manager, Codice Digitale",Unknown,25.05242141073188,0.0037070425383131274,1.5425504195111783
634,36,B09M6WV3XV,Norton 360 Premium 2025| Antivirus 10 dispositivi|15 mesi rinnovo automatico|Digital Download,"24,60 €",4.6,1096.0,https://www.amazon.it/dp/B09M6WV3XV,"https://images-eu.ssl-images-amazon.com/images/I/613C4irQpML._AC_UL900_SR900,600_.jpg",,IT,1,2460.0,EUR,"24,60 €",2460.0,2656.8,Premium ($100+),Excellent (4.5+),Very High (1000+),Security/Antivirus,Norton 360 Premium 2025| Antivirus 10 dispositivi|15 mesi rinnovo automatico|Digital Download,2025,32.20153851726606,0.0017313996860897087,5.711605607379227
635,37,B07V5KLL52,Norton 360 Premium 2025| Antivirus 10 dispositivi| 1 anno rinnovo automatico|Dgital Download,"41,01 €",4.6,1096.0,https://www.amazon.it/dp/B07V5KLL52,"https://images-eu.ssl-images-amazon.com/images/I/61ZQlL8fhwL._AC_UL900_SR900,600_.jpg",,IT,1,4101.0,EUR,"41,01 €",4101.0,4429.08,Premium ($100+),Excellent (4.5+),Very High (1000+),Security/Antivirus,Norton 360 Premium 2025| Antivirus 10 dispositivi| 1 anno rinnovo automatico|Dgital Download,2025,32.20153851726606,0.001038588062107566,5.711605607379227
636,38,B0BXPW6H5P,Nero VHS to USB Video Grabber Recode Stick incl. software di editing video | editing video | digitalizzazione di cassette vid,"49,95 €",3.6,198.0,https://www.amazon.it/dp/B0BXPW6H5P,"https://images-eu.ssl-images-amazon.com/images/I/81BQ-OBklsL._AC_UL900_SR900,600_.jpg",,IT,1,4995.0,EUR,"49,95 €",4995.0,5394.6,Premium ($100+),Average (3.0-3.9),Medium (50-199),Other,Nero VHS to USB Video Grabber Recode Stick incl. software di editing video | editing video | digitalizzazione di cassette vid,Unknown,19.05589736900817,0.0006673327636288813,1.0318411589973422
637,39,B0CZ7JWNPG,Malwarebytes | Windows/Mac/iOS/Android/Chrome | Premium | 5 Dispositivo | 12 Mesi | Codice d'attivazione via email,"39,99 €",3.8,3.0,https://www.amazon.it/dp/B0CZ7JWNPG,"https://images-eu.ssl-images-amazon.com/images/I/71sU6RnvYTL._AC_UL900_SR900,600_.jpg",,IT,1,3999.0,EUR,"39,99 €",3999.0,4318.92,Premium ($100+),Average (3.0-3.9),Low (1-49),Operating System,Malwarebytes | Windows/Mac/iOS/Android/Chrome | Premium | 5 Dispositivo | 12 Mesi | Codice d'attivazione via email,Unknown,5.267918572255584,0.0008798475548341834,0.015633956954505184
638,40,B0CYNX8VW2,"Surfshark Starter, VPN, 6 Mesi, Codice Digitale","39,99 €",3.2,9.0,https://www.amazon.it/dp/B0CYNX8VW2,"https://images-eu.ssl-images-amazon.com/images/I/710V+PfR46L._AC_UL900_SR900,600_.jpg",,IT,1,3999.0,EUR,"39,99 €",3999.0,4318.92,Premium ($100+),Average (3.0-3.9),Low (1-49),Security/Antivirus,"Surfshark Starter, VPN, 6 Mesi, Codice Digitale",Unknown,7.368272297580948,0.0007409242567024703,0.046901870863515556
639,41,B07NLKYPPW,Adobe Acrobat Pro | 1 Anno | PC/Mac |Download Digitale,"139,99 €",4.5,32.0,https://www.amazon.it/dp/B07NLKYPPW,"https://images-eu.ssl-images-amazon.com/images/I/518n0lfNa8L._AC_UL900_SR900,600_.jpg",,IT,1,13999.0,EUR,"139,99 €",13999.0,15118.920000000002,Premium ($100+),Excellent (4.5+),Low (1-49),Creative Software,Adobe Acrobat Pro | 1 Anno | PC/Mac |Download Digitale,Unknown,15.73428402659916,0.000297640110775035,0.16676220751472198
640,42,B07WLJR57X,"McAfee Total Protection 3 dispositivo 2025 12 mesi VPN sicura, software di sicurezza che include antivirus, gestore delle pas","17,99 €",4.4,2040.0,https://www.amazon.it/dp/B07WLJR57X,"https://images-eu.ssl-images-amazon.com/images/I/61WUmrAfKdL._AC_UL900_SR900,600_.jpg",,IT,1,1799.0,EUR,"17,99 €",1799.0,1942.92,Premium ($100+),Good (4.0-4.4),Very High (1000+),Security/Antivirus,"McAfee Total Protection 3 dispositivo 2025 12 mesi VPN sicura, software di sicurezza che include antivirus, gestore delle pas",2025,33.53325871636332,0.002264620959066976,10.631090729063526
641,43,B09XH39NQQ,Windows 11 │ Pro Edition │ Codice d'attivazione per PC via email,"259,00 €",3.7,12.0,https://www.amazon.it/dp/B09XH39NQQ,"https://images-eu.ssl-images-amazon.com/images/I/61p-Ylv5vtL._AC_UL900_SR900,600_.jpg",,IT,1,25900.0,EUR,"259,00 €",25900.0,27972.000000000004,Premium ($100+),Average (3.0-3.9),Low (1-49),Operating System,Windows 11 │ Pro Edition │ Codice d'attivazione per PC via email,Unknown,9.490312622607686,0.0001322750849867421,0.06253582781802074
642,44,B0BFGPS6HV,Norton 360 Standard 2025| Antivirus 1 dispositivo|15 mesi rinnovo automatico|Digital Download,"19,99 €",4.2,771.0,https://www.amazon.it/dp/B0BFGPS6HV,"https://images-eu.ssl-images-amazon.com/images/I/61SRZybTnJL._AC_UL900_SR900,600_.jpg",,IT,1,1999.0,EUR,"19,99 €",1999.0,2158.92,Premium ($100+),Good (4.0-4.4),High (200-999),Security/Antivirus,Norton 360 Standard 2025| Antivirus 1 dispositivo|15 mesi rinnovo automatico|Digital Download,2025,27.92573511010406,0.0019454081419962666,4.017926937307833
643,45,B01NCS0S3U,AVG Ultimate 2025 | Per 10 dispositivi | 1 anno | Box | Antivirus | Secure VPN | TuneUp | PC/Mac/Android/iOS,"39,99 €",4.4,139.0,https://www.amazon.it/dp/B01NCS0S3U,"https://images-eu.ssl-images-amazon.com/images/I/51qd2hmH+oL._AC_UL900_SR900,600_.jpg",,IT,1,3999.0,EUR,"39,99 €",3999.0,4318.92,Premium ($100+),Good (4.0-4.4),Medium (50-199),Security/Antivirus,AVG Ultimate 2025 | Per 10 dispositivi | 1 anno | Box | Antivirus | Secure VPN | TuneUp | PC/Mac/Android/iOS,2025,21.74322665948094,0.0010187708529658967,0.7243733388920736
